Year,Org_Type,ONS_Code,Org_Code,Org_Name,Classification,Metric_Primary,Value
2015/16,LocalAuthority,E10000024,511,Nottinghamshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,29
2015/16,LocalAuthority,E10000025,608,Oxfordshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,54
2015/16,LocalAuthority,E10000027,905,Somerset,FCE_PrimarySecondary_Obesity_Bariatric,All persons,45
2015/16,LocalAuthority,E10000028,413,Staffordshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,164
2015/16,LocalAuthority,E10000029,609,Suffolk,FCE_PrimarySecondary_Obesity_Bariatric,All persons,28
2015/16,LocalAuthority,E10000030,805,Surrey,FCE_PrimarySecondary_Obesity_Bariatric,All persons,126
2015/16,LocalAuthority,E10000031,404,Warwickshire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,82
2015/16,LocalAuthority,E10000032,807,West Sussex,FCE_PrimarySecondary_Obesity_Bariatric,All persons,104
2015/16,LocalAuthority,E10000034,416,Worcestershire,FCE_PrimarySecondary_Obesity_Bariatric,All persons,90
2015/16,National,E92000001,,England,FCE_PrimarySecondary_Obesity_Bariatric,Female,"5,020"
2015/16,Region,E12000001,A,North East,FCE_PrimarySecondary_Obesity_Bariatric,Female,594
2015/16,Region,E12000002,B,North West,FCE_PrimarySecondary_Obesity_Bariatric,Female,347
2015/16,Region,E12000003,D,Yorkshire and the Humber,FCE_PrimarySecondary_Obesity_Bariatric,Female,324
2015/16,Region,E12000004,E,East Midlands,FCE_PrimarySecondary_Obesity_Bariatric,Female,192
2015/16,Region,E12000005,F,West Midlands,FCE_PrimarySecondary_Obesity_Bariatric,Female,885
2015/16,Region,E12000006,G,East of England,FCE_PrimarySecondary_Obesity_Bariatric,Female,309
2015/16,Region,E12000007,H,London,FCE_PrimarySecondary_Obesity_Bariatric,Female,"1,116"
2015/16,Region,E12000008,J,South East,FCE_PrimarySecondary_Obesity_Bariatric,Female,848
2015/16,Region,E12000009,K,South West,FCE_PrimarySecondary_Obesity_Bariatric,Female,405
2015/16,LocalAuthority,E06000001,111,Hartlepool,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000002,112,Middlesbrough,FCE_PrimarySecondary_Obesity_Bariatric,Female,44
2015/16,LocalAuthority,E06000003,113,Redcar and Cleveland,FCE_PrimarySecondary_Obesity_Bariatric,Female,37
2015/16,LocalAuthority,E06000004,114,Stockton-on-Tees,FCE_PrimarySecondary_Obesity_Bariatric,Female,61
2015/16,LocalAuthority,E06000005,117,Darlington,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000006,321,Halton,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000007,322,Warrington,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000008,324,Blackburn with Darwen,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000009,325,Blackpool,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000010,215,"Kingston upon Hull, City of",FCE_PrimarySecondary_Obesity_Bariatric,Female,15
2015/16,LocalAuthority,E06000011,214,East Riding of Yorkshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000012,216,North East Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000013,217,North Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,13
2015/16,LocalAuthority,E06000014,219,York,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000015,507,Derby,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000016,509,Leicester,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000017,510,Rutland                                                                         ,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000018,512,Nottingham,FCE_PrimarySecondary_Obesity_Bariatric,Female,6
2015/16,LocalAuthority,E06000019,415,"Herefordshire, County of",FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000020,418,Telford and Wrekin,FCE_PrimarySecondary_Obesity_Bariatric,Female,79
2015/16,LocalAuthority,E06000021,414,Stoke-on-Trent,FCE_PrimarySecondary_Obesity_Bariatric,Female,82
2015/16,LocalAuthority,E06000022,908,Bath and North East Somerset,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000023,909,"Bristol, City of",FCE_PrimarySecondary_Obesity_Bariatric,Female,23
2015/16,LocalAuthority,E06000024,910,North Somerset,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000025,911,South Gloucestershire,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000026,913,Plymouth,FCE_PrimarySecondary_Obesity_Bariatric,Female,31
2015/16,LocalAuthority,E06000027,914,Torbay,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000028,810,Bournemouth,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000029,811,Poole,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000030,819,Swindon,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000031,624,Peterborough,FCE_PrimarySecondary_Obesity_Bariatric,Female,10
2015/16,LocalAuthority,E06000032,611,Luton,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000033,621,Southend-on-Sea,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000034,622,Thurrock,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000035,821,Medway,FCE_PrimarySecondary_Obesity_Bariatric,Female,51
2015/16,LocalAuthority,E06000036,614,Bracknell Forest,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000037,615,West Berkshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,15
2015/16,LocalAuthority,E06000038,616,Reading,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000039,617,Slough,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000040,618,Windsor and Maidenhead,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000041,619,Wokingham,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000042,613,Milton Keynes,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000043,816,Brighton and Hove,FCE_PrimarySecondary_Obesity_Bariatric,Female,32
2015/16,LocalAuthority,E06000044,813,Portsmouth,FCE_PrimarySecondary_Obesity_Bariatric,Female,67
2015/16,LocalAuthority,E06000045,814,Southampton,FCE_PrimarySecondary_Obesity_Bariatric,Female,27
2015/16,LocalAuthority,E06000046,803,Isle of Wight,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000047,116,County Durham,FCE_PrimarySecondary_Obesity_Bariatric,Female,154
2015/16,LocalAuthority,E06000049,326,Cheshire East,FCE_PrimarySecondary_Obesity_Bariatric,Female,22
2015/16,LocalAuthority,E06000050,327,Cheshire West and Chester,FCE_PrimarySecondary_Obesity_Bariatric,Female,24
2015/16,LocalAuthority,E06000051,417,Shropshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,48
2015/16,LocalAuthority,E06000052,902,Cornwall,FCE_PrimarySecondary_Obesity_Bariatric,Female,68
2015/16,LocalAuthority,E06000053,906,Isles of Scilly,FCE_PrimarySecondary_Obesity_Bariatric,Female,0
2015/16,LocalAuthority,E06000054,817,Wiltshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,27
2015/16,LocalAuthority,E06000055,625,Bedford,FCE_PrimarySecondary_Obesity_Bariatric,Female,12
2015/16,LocalAuthority,E06000056,626,Central Bedfordshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E06000057,104,Northumberland,FCE_PrimarySecondary_Obesity_Bariatric,Female,41
2015/16,LocalAuthority,E08000001,304,Bolton,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000002,305,Bury,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000003,306,Manchester,FCE_PrimarySecondary_Obesity_Bariatric,Female,13
2015/16,LocalAuthority,E08000004,307,Oldham,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000005,308,Rochdale,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000006,309,Salford,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000007,310,Stockport,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000008,311,Tameside,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000009,312,Trafford,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000010,313,Wigan,FCE_PrimarySecondary_Obesity_Bariatric,Female,24
2015/16,LocalAuthority,E08000011,315,Knowsley,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000012,316,Liverpool,FCE_PrimarySecondary_Obesity_Bariatric,Female,45
2015/16,LocalAuthority,E08000013,318,St. Helens,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000014,317,Sefton,FCE_PrimarySecondary_Obesity_Bariatric,Female,20
2015/16,LocalAuthority,E08000015,319,Wirral,FCE_PrimarySecondary_Obesity_Bariatric,Female,31
2015/16,LocalAuthority,E08000016,204,Barnsley,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000017,205,Doncaster,FCE_PrimarySecondary_Obesity_Bariatric,Female,25
2015/16,LocalAuthority,E08000018,206,Rotherham,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000019,207,Sheffield,FCE_PrimarySecondary_Obesity_Bariatric,Female,66
2015/16,LocalAuthority,E08000021,107,Newcastle upon Tyne,FCE_PrimarySecondary_Obesity_Bariatric,Female,21
2015/16,LocalAuthority,E08000022,108,North Tyneside,FCE_PrimarySecondary_Obesity_Bariatric,Female,24
2015/16,LocalAuthority,E08000023,109,South Tyneside,FCE_PrimarySecondary_Obesity_Bariatric,Female,44
2015/16,LocalAuthority,E08000024,110,Sunderland,FCE_PrimarySecondary_Obesity_Bariatric,Female,90
2015/16,LocalAuthority,E08000025,406,Birmingham,FCE_PrimarySecondary_Obesity_Bariatric,Female,174
2015/16,LocalAuthority,E08000026,407,Coventry,FCE_PrimarySecondary_Obesity_Bariatric,Female,41
2015/16,LocalAuthority,E08000027,408,Dudley,FCE_PrimarySecondary_Obesity_Bariatric,Female,20
2015/16,LocalAuthority,E08000028,409,Sandwell,FCE_PrimarySecondary_Obesity_Bariatric,Female,68
2015/16,LocalAuthority,E08000029,410,Solihull,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000030,411,Walsall,FCE_PrimarySecondary_Obesity_Bariatric,Female,24
2015/16,LocalAuthority,E08000031,412,Wolverhampton,FCE_PrimarySecondary_Obesity_Bariatric,Female,21
2015/16,LocalAuthority,E08000032,209,Bradford,FCE_PrimarySecondary_Obesity_Bariatric,Female,37
2015/16,LocalAuthority,E08000033,210,Calderdale,FCE_PrimarySecondary_Obesity_Bariatric,Female,17
2015/16,LocalAuthority,E08000034,211,Kirklees,FCE_PrimarySecondary_Obesity_Bariatric,Female,13
2015/16,LocalAuthority,E08000035,212,Leeds,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000036,213,Wakefield,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E08000037,106,Gateshead,FCE_PrimarySecondary_Obesity_Bariatric,Female,34
2015/16,LocalAuthority,E09000001,714,City of London,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E09000002,716,Barking and Dagenham,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E09000003,717,Barnet,FCE_PrimarySecondary_Obesity_Bariatric,Female,50
2015/16,LocalAuthority,E09000004,718,Bexley,FCE_PrimarySecondary_Obesity_Bariatric,Female,41
2015/16,LocalAuthority,E09000005,719,Brent,FCE_PrimarySecondary_Obesity_Bariatric,Female,62
2015/16,LocalAuthority,E09000006,720,Bromley,FCE_PrimarySecondary_Obesity_Bariatric,Female,30
2015/16,LocalAuthority,E09000007,702,Camden,FCE_PrimarySecondary_Obesity_Bariatric,Female,35
2015/16,LocalAuthority,E09000008,721,Croydon,FCE_PrimarySecondary_Obesity_Bariatric,Female,45
2015/16,LocalAuthority,E09000009,722,Ealing,FCE_PrimarySecondary_Obesity_Bariatric,Female,63
2015/16,LocalAuthority,E09000010,723,Enfield,FCE_PrimarySecondary_Obesity_Bariatric,Female,33
2015/16,LocalAuthority,E09000011,703,Greenwich,FCE_PrimarySecondary_Obesity_Bariatric,Female,54
2015/16,LocalAuthority,E09000012,704,Hackney,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E09000013,705,Hammersmith and Fulham,FCE_PrimarySecondary_Obesity_Bariatric,Female,31
2015/16,LocalAuthority,E09000014,724,Haringey,FCE_PrimarySecondary_Obesity_Bariatric,Female,28
2015/16,LocalAuthority,E09000015,725,Harrow,FCE_PrimarySecondary_Obesity_Bariatric,Female,23
2015/16,LocalAuthority,E09000016,726,Havering,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E09000017,727,Hillingdon,FCE_PrimarySecondary_Obesity_Bariatric,Female,46
2015/16,LocalAuthority,E09000018,728,Hounslow,FCE_PrimarySecondary_Obesity_Bariatric,Female,35
2015/16,LocalAuthority,E09000019,706,Islington,FCE_PrimarySecondary_Obesity_Bariatric,Female,30
2015/16,LocalAuthority,E09000020,707,Kensington and Chelsea,FCE_PrimarySecondary_Obesity_Bariatric,Female,14
2015/16,LocalAuthority,E09000021,729,Kingston upon Thames,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E09000022,708,Lambeth,FCE_PrimarySecondary_Obesity_Bariatric,Female,47
2015/16,LocalAuthority,E09000023,709,Lewisham,FCE_PrimarySecondary_Obesity_Bariatric,Female,69
2015/16,LocalAuthority,E09000024,730,Merton,FCE_PrimarySecondary_Obesity_Bariatric,Female,21
2015/16,LocalAuthority,E09000025,731,Newham,FCE_PrimarySecondary_Obesity_Bariatric,Female,28
2015/16,LocalAuthority,E09000026,732,Redbridge,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E09000027,733,Richmond upon Thames,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E09000028,710,Southwark,FCE_PrimarySecondary_Obesity_Bariatric,Female,62
2015/16,LocalAuthority,E09000029,734,Sutton,FCE_PrimarySecondary_Obesity_Bariatric,Female,25
2015/16,LocalAuthority,E09000030,711,Tower Hamlets,FCE_PrimarySecondary_Obesity_Bariatric,Female,16
2015/16,LocalAuthority,E09000031,735,Waltham Forest,FCE_PrimarySecondary_Obesity_Bariatric,Female,37
2015/16,LocalAuthority,E09000032,712,Wandsworth,FCE_PrimarySecondary_Obesity_Bariatric,Female,25
2015/16,LocalAuthority,E09000033,713,Westminster,FCE_PrimarySecondary_Obesity_Bariatric,Female,38
2015/16,LocalAuthority,E10000002,612,Buckinghamshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E10000003,623,Cambridgeshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,21
2015/16,LocalAuthority,E10000006,102,Cumbria,FCE_PrimarySecondary_Obesity_Bariatric,Female,13
2015/16,LocalAuthority,E10000007,506,Derbyshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,54
2015/16,LocalAuthority,E10000008,912,Devon,FCE_PrimarySecondary_Obesity_Bariatric,Female,87
2015/16,LocalAuthority,E10000009,809,Dorset,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E10000011,815,East Sussex,FCE_PrimarySecondary_Obesity_Bariatric,Female,69
2015/16,LocalAuthority,E10000012,620,Essex,FCE_PrimarySecondary_Obesity_Bariatric,Female,57
2015/16,LocalAuthority,E10000013,904,Gloucestershire,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E10000014,812,Hampshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,116
2015/16,LocalAuthority,E10000015,606,Hertfordshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,82
2015/16,LocalAuthority,E10000016,820,Kent,FCE_PrimarySecondary_Obesity_Bariatric,Female,139
2015/16,LocalAuthority,E10000017,323,Lancashire,FCE_PrimarySecondary_Obesity_Bariatric,Female,35
2015/16,LocalAuthority,E10000018,508,Leicestershire,FCE_PrimarySecondary_Obesity_Bariatric,Female,*
2015/16,LocalAuthority,E10000019,503,Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,15
2015/16,LocalAuthority,E10000020,607,Norfolk,FCE_PrimarySecondary_Obesity_Bariatric,Female,34
2015/16,LocalAuthority,E10000021,504,Northamptonshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,61
2015/16,LocalAuthority,E10000023,218,North Yorkshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,39
2015/16,LocalAuthority,E10000024,511,Nottinghamshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,23
2015/16,LocalAuthority,E10000025,608,Oxfordshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,38
2015/16,LocalAuthority,E10000027,905,Somerset,FCE_PrimarySecondary_Obesity_Bariatric,Female,36
2015/16,LocalAuthority,E10000028,413,Staffordshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,124
2015/16,LocalAuthority,E10000029,609,Suffolk,FCE_PrimarySecondary_Obesity_Bariatric,Female,21
2015/16,LocalAuthority,E10000030,805,Surrey,FCE_PrimarySecondary_Obesity_Bariatric,Female,96
2015/16,LocalAuthority,E10000031,404,Warwickshire,FCE_PrimarySecondary_Obesity_Bariatric,Female,64
2015/16,LocalAuthority,E10000032,807,West Sussex,FCE_PrimarySecondary_Obesity_Bariatric,Female,81
2015/16,LocalAuthority,E10000034,416,Worcestershire,FCE_PrimarySecondary_Obesity_Bariatric,Female,74
2015/16,National,E92000001,,England,FCE_PrimarySecondary_Obesity_Bariatric,Male,"1,418"
2015/16,Region,E12000001,A,North East,FCE_PrimarySecondary_Obesity_Bariatric,Male,197
2015/16,Region,E12000002,B,North West,FCE_PrimarySecondary_Obesity_Bariatric,Male,114
2015/16,Region,E12000003,D,Yorkshire and the Humber,FCE_PrimarySecondary_Obesity_Bariatric,Male,95
2015/16,Region,E12000004,E,East Midlands,FCE_PrimarySecondary_Obesity_Bariatric,Male,53
2015/16,Region,E12000005,F,West Midlands,FCE_PrimarySecondary_Obesity_Bariatric,Male,260
2015/16,Region,E12000006,G,East of England,FCE_PrimarySecondary_Obesity_Bariatric,Male,84
2015/16,Region,E12000007,H,London,FCE_PrimarySecondary_Obesity_Bariatric,Male,284
2015/16,Region,E12000008,J,South East,FCE_PrimarySecondary_Obesity_Bariatric,Male,235
2015/16,Region,E12000009,K,South West,FCE_PrimarySecondary_Obesity_Bariatric,Male,96
2015/16,LocalAuthority,E06000001,111,Hartlepool,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000002,112,Middlesbrough,FCE_PrimarySecondary_Obesity_Bariatric,Male,10
2015/16,LocalAuthority,E06000003,113,Redcar and Cleveland,FCE_PrimarySecondary_Obesity_Bariatric,Male,9
2015/16,LocalAuthority,E06000004,114,Stockton-on-Tees,FCE_PrimarySecondary_Obesity_Bariatric,Male,17
2015/16,LocalAuthority,E06000005,117,Darlington,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000006,321,Halton,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000007,322,Warrington,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000008,324,Blackburn with Darwen,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000009,325,Blackpool,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000010,215,"Kingston upon Hull, City of",FCE_PrimarySecondary_Obesity_Bariatric,Male,11
2015/16,LocalAuthority,E06000011,214,East Riding of Yorkshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000012,216,North East Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000013,217,North Lincolnshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,9
2015/16,LocalAuthority,E06000014,219,York,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000015,507,Derby,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000016,509,Leicester,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000017,510,Rutland                                                                         ,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000018,512,Nottingham,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E06000019,415,"Herefordshire, County of",FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000020,418,Telford and Wrekin,FCE_PrimarySecondary_Obesity_Bariatric,Male,24
2015/16,LocalAuthority,E06000021,414,Stoke-on-Trent,FCE_PrimarySecondary_Obesity_Bariatric,Male,40
2015/16,LocalAuthority,E06000022,908,Bath and North East Somerset,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000023,909,"Bristol, City of",FCE_PrimarySecondary_Obesity_Bariatric,Male,10
2015/16,LocalAuthority,E06000024,910,North Somerset,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000025,911,South Gloucestershire,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000026,913,Plymouth,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E06000027,914,Torbay,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000028,810,Bournemouth,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000029,811,Poole,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000030,819,Swindon,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000031,624,Peterborough,FCE_PrimarySecondary_Obesity_Bariatric,Male,0
2015/16,LocalAuthority,E06000032,611,Luton,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000033,621,Southend-on-Sea,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000034,622,Thurrock,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000035,821,Medway,FCE_PrimarySecondary_Obesity_Bariatric,Male,19
2015/16,LocalAuthority,E06000036,614,Bracknell Forest,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000037,615,West Berkshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E06000038,616,Reading,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000039,617,Slough,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000040,618,Windsor and Maidenhead,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000041,619,Wokingham,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000042,613,Milton Keynes,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000043,816,Brighton and Hove,FCE_PrimarySecondary_Obesity_Bariatric,Male,10
2015/16,LocalAuthority,E06000044,813,Portsmouth,FCE_PrimarySecondary_Obesity_Bariatric,Male,12
2015/16,LocalAuthority,E06000045,814,Southampton,FCE_PrimarySecondary_Obesity_Bariatric,Male,9
2015/16,LocalAuthority,E06000046,803,Isle of Wight,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000047,116,County Durham,FCE_PrimarySecondary_Obesity_Bariatric,Male,65
2015/16,LocalAuthority,E06000049,326,Cheshire East,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E06000050,327,Cheshire West and Chester,FCE_PrimarySecondary_Obesity_Bariatric,Male,7
2015/16,LocalAuthority,E06000051,417,Shropshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,11
2015/16,LocalAuthority,E06000052,902,Cornwall,FCE_PrimarySecondary_Obesity_Bariatric,Male,14
2015/16,LocalAuthority,E06000053,906,Isles of Scilly,FCE_PrimarySecondary_Obesity_Bariatric,Male,0
2015/16,LocalAuthority,E06000054,817,Wiltshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E06000055,625,Bedford,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E06000056,626,Central Bedfordshire,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E06000057,104,Northumberland,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E08000001,304,Bolton,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000002,305,Bury,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000003,306,Manchester,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E08000004,307,Oldham,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000005,308,Rochdale,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000006,309,Salford,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000007,310,Stockport,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000008,311,Tameside,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000009,312,Trafford,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000010,313,Wigan,FCE_PrimarySecondary_Obesity_Bariatric,Male,6
2015/16,LocalAuthority,E08000011,315,Knowsley,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000012,316,Liverpool,FCE_PrimarySecondary_Obesity_Bariatric,Male,13
2015/16,LocalAuthority,E08000013,318,St. Helens,FCE_PrimarySecondary_Obesity_Bariatric,Male,*
2015/16,LocalAuthority,E08000014,317,Sefton,FCE_PrimarySecondary_Obesity_Bariatric,Male,8
2015/16,LocalAuthority,E08000015,319,Wirral,FCE_PrimarySecondary_Obesity_Bariatric,Male,9
